Settlement Point,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
LZ_AEN,34.954185483870965,19.72249553571428,19.982543741588163,19.9696375,29.849552419354836,27.2575125,71.05623387096774,28.558923387096772,24.450575,27.279,27.410517337031898,27.085282258064517
LZ_CPS,37.18158870967742,20.26565625,22.76034589502019,23.8818375,32.45003225806452,27.654549999999997,71.21199193548388,28.679116935483872,24.761687499999997,28.472370967741938,28.824341192787795,27.27829838709678
LZ_HOUSTON,34.24048790322581,20.138263392857148,21.540113055181696,22.255512500000002,31.97973387096775,28.6221125,71.60987903225806,28.943661290322577,24.950175,28.603004032258067,28.54495423023578,27.415862903225808
LZ_NORTH,33.95566935483871,19.65641517857143,20.376496635262452,21.9302,33.7066935483871,28.17145,71.86156451612904,28.77442741935484,25.097262500000003,28.480874999999997,28.764049930651872,28.018754032258062
LZ_SOUTH,41.51931048387096,22.677334821428573,24.083975773889637,25.368274999999997,37.146979838709676,29.032812500000002,72.40281048387097,30.321568548387102,25.5453875,28.914278225806452,30.17543966712899,28.90145564516129
LZ_WEST,33.563975806451616,19.911696428571428,20.071465679676987,19.0153125,44.64010887096774,52.170775000000006,91.32387096774194,29.96086693548387,24.390987500000005,27.004100806451614,28.089898751733706,31.4827620967742
