Settlement Point,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
LZ_AEN,35.67480241935483,48.83899553571428,46.08062987886945,36.328675,32.697701612903224,36.46378750000001,33.58752822580645,37.617786290322584,31.317637500000004,31.834463709677422,30.91235367545076,24.14506451612903
LZ_CPS,33.71153225806452,46.26507589285714,45.276819650067296,36.870850000000004,35.21143548387098,36.823474999999995,33.35349193548387,36.150931451612905,31.2474,31.61297177419355,30.634489597780863,23.931387096774195
LZ_HOUSTON,32.70531048387097,45.45370982142857,45.01820592193809,37.2016,34.915608870967745,36.988875,33.289560483870964,36.63492338709678,32.2711375,34.288633064516134,31.340796116504855,23.906903225806456
LZ_NORTH,33.13125,46.35052232142857,45.25250874831763,36.390425,32.45707258064516,35.844812499999996,32.499967741935485,35.53992338709677,30.561325000000004,31.456887096774196,31.99271567267684,24.030967741935484
LZ_SOUTH,34.41711290322581,48.70079464285715,47.13921399730821,36.689462500000005,33.79082661290323,36.35465000000001,33.38597177419356,36.63770564516128,32.888925,42.89623790322581,30.5422052704577,23.9536935483871
LZ_WEST,33.30676209677419,48.24812946428571,46.98621399730821,52.7799875,38.921697580645166,39.594625,36.263564516129044,38.82457258064517,33.40105,40.62516532258065,32.42286823855756,25.471499999999995
