Settlement Point,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
LZ_AEN,23.534891129032257,22.701174107142858,27.562978465679677,30.228875000000002,30.31250806451613,35.488800000000005,32.49116129032258,32.74425,30.793124999999996,28.505975806451616,28.348077669902914,33.314830645161294
LZ_CPS,23.828733870967735,22.81955357142857,27.93277792732167,31.029862500000004,31.780028225806454,34.268350000000005,30.795157258064517,32.90778629032258,32.503037500000005,30.175258064516132,28.04268932038835,32.10181451612904
LZ_HOUSTON,23.56691129032258,22.595799107142856,27.705524899057874,30.579637500000004,30.987870967741934,33.699549999999995,30.607899193548388,32.680052419354844,32.15365,31.34961290322581,27.697880721220532,31.830399193548388
LZ_NORTH,23.815608870967743,22.904584821428575,28.279465679676985,31.429012500000002,30.14805241935484,31.682112500000002,29.84967338709677,32.40410080645161,30.214899999999997,26.860778225806452,27.484152565880724,31.99356048387097
LZ_SOUTH,23.50414112903226,22.486004464285713,27.54174427994617,30.805787500000005,32.31345967741936,34.0183875,30.94530241935484,33.209020161290326,31.505725,29.441939516129032,28.257515950069347,32.44674193548387
LZ_WEST,24.8274314516129,22.36805357142857,28.336808882907132,34.76655,45.245286290322575,40.4421125,35.706157258064515,45.56572983870968,42.560725000000005,34.0423185483871,28.034151178918172,32.264189516129036
