Settlement Point,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
LZ_AEN,17.39219758064516,13.903461206896555,15.169566621803499,16.430462500000004,16.31241532258064,21.8137625,25.178491935483873,27.62956451612903,24.039775,23.060612903225806,17.667249653259365,23.28315725806452
LZ_CPS,17.418459677419357,13.968012931034483,15.208364737550472,17.162425,16.631879032258066,22.462262500000005,25.171161290322583,28.175915322580646,25.317225,23.62526612903226,19.531747572815537,23.93678225806452
LZ_HOUSTON,17.60754435483871,13.939189655172413,15.486056527590849,17.216037500000002,17.91359274193548,26.923575,26.920681451612904,30.207193548387096,26.1294125,25.691237903225808,18.38409153952843,23.163157258064516
LZ_NORTH,17.269197580645166,13.915991379310347,15.715356662180351,17.178875,16.364600806451616,21.206412500000003,24.674201612903225,27.133717741935484,23.945275000000006,22.07939516129032,16.93956033287101,22.757625000000004
LZ_SOUTH,17.533548387096776,14.342275862068966,17.569029609690443,18.6642,18.622572580645166,24.7244875,26.000625,28.640975806451614,25.885812500000004,27.027931451612904,18.559947295423022,23.694157258064514
LZ_WEST,17.567334677419353,13.540034482758621,14.402386271870794,15.4383,15.963774193548389,21.1398875,24.460911290322585,27.009508064516133,24.0909,22.664032258064516,17.40029542302358,22.64923790322581
