Settlement Point,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
LZ_AEN,31.05852822580645,45.70228125,26.901,31.1728125,30.38014112903226,37.3271875,44.25936290322581,137.04984677419355,31.798637499999998,27.34539919354839,23.569314840499306,25.016104838709683
LZ_CPS,30.62432661290323,46.598209821428576,27.217574697173614,31.8015125,32.34901209677419,39.2520625,44.34480241935485,138.46894354838713,32.47681250000001,28.39006451612903,23.78424133148405,23.986875
LZ_HOUSTON,30.410431451612904,44.92538839285715,26.661125168236882,32.192600000000006,32.634435483870966,38.542412500000005,45.92912903225807,137.49874596774194,33.4221875,27.62654032258064,23.699409153952846,23.527923387096774
LZ_NORTH,30.695625000000003,47.50058035714286,26.344732166890985,31.000987500000004,29.966153225806455,38.06408750000001,48.59698790322581,138.75107661290323,30.7006375,26.005040322580644,23.511058252427187,23.79375
LZ_SOUTH,30.41859677419355,55.41910714285714,29.212716016150743,31.418024999999997,31.01961290322581,36.7655125,44.010604838709675,137.2338991935484,31.988175000000002,28.10508870967742,23.892478502080444,24.217620967741937
LZ_WEST,28.233774193548385,41.95391517857143,18.479640646029612,22.782849999999996,28.436443548387093,34.2982625,52.45342741935484,141.94865322580645,31.581837500000002,24.254782258064516,19.546464632454924,25.716701612903226
