196.6801795	190.4672522	339.2492786	516.8921109	70.40536168	1209.363893	84.98815721	359.8574414	419.3843189	2146.742239	90.49773429	822.4274667	1589.102702	175.1107714	92.02165987	17.51342164	378.2148833	243.7812024	163.8337221	972.9444237	281.2463266	186.8332758	305.0195656	319.367911	446.6274193	687.3373255	2073.007686	113.9192982	2238.248108	367.8287444	75.70393369	603.4510837	571.3783115	444.1891383	171.2423449	43.67805155	514.571055	107.2140256	372.8225313	190.115577	88.10634339	528.9897355	95.56185621	18.7325621	332.7315661	175.5093365	1539.680623	47.45269798	327.9018943	1546.292116	419.7359941	531.0997863	916.5591773	179.518433	690.9947469	243.1012971	1010.737778	946.5922337	2954.21179	573.0194621	1091.482389	840.0815584	968.7712121	1010.550218	153.9164833	25.3206096	1806.180039	2539.071017	1705.413391	587.8835978	320.2119313	458.6781538	620.3080451	81.799636	31.60387198	806.2504105	101.9154536	262.2089794	249.8300147	142.428429	1027.852635	1111.762321	1976.695589	2331.277903	180.9485786	2618.104142	3.657421386	201.4864064	3501.723082	709.6804189	766.0891103	221.1098788	147.2112108	213.5840309	244.3438826	1395.845494	679.3660225	816.5896595	509.8351632	1545.119866	1016.810035	713.0565002	275.6429695	2317.257788	855.3208141	2002.555434	147.4925509	1224.298364	1383.372749	218.0854726	169.6480843	1501.816934	446.4633042	2710.524367	352.5660436	2000.445383	1694.581797	862.0495317	63.5828641	209.1294793	16.90385141	24.2890292	7.056947674
186.2471506	183.4337495	335.029177	495.3461477	66.58382523	1137.528386	79.9474803	336.6703276	397.1350055	2019.271725	85.10538225	812.1585528	1494.736541	172.9069405	86.09007262	16.8804064	353.8320741	230.5816624	154.9715087	915.1759218	270.6960726	179.8466632	285.3492031	298.7831932	422.4790601	678.7564522	1949.897944	109.6523066	2093.944079	354.0430792	71.62450214	570.8156313	534.5462026	427.543182	164.8887475	40.86465049	484.0222084	101.4231084	357.2784904	178.8385278	84.80059714	497.5734236	89.41926389	17.74787173	311.279383	166.0141079	1440.414456	45.67087731	310.1774675	1526.996874	397.0177805	496.8700733	905.118013	169.9997594	649.9425363	227.4400312	968.560207	911.5653904	2917.332791	539.0007543	1021.100472	805.0312701	911.2371603	945.3965383	145.5935052	24.35936423	1730.827781	2433.146467	1634.257789	565.8452894	302.8860698	433.8733344	586.7582374	78.72833983	30.43162153	758.3757024	98.09391717	246.6414935	233.7232936	134.7384661	973.2960988	1045.741176	1849.271966	2234.004562	171.1720099	2508.873846	3.422971297	188.4978714	3355.613787	680.0693727	716.7139216	211.8959903	138.4662225	205.5658379	234.1687487	1337.608092	639.0171622	773.263283	479.5676567	1480.669536	956.4391374	670.7148142	260.7319438	2179.635586	819.6375106	1919.020867	138.7475626	1145.359019	1301.221438	206.5036383	162.5676916	1420.579978	422.2915	2549.574381	331.6296507	1916.981151	1593.955819	815.417409	61.19147319	201.3926263	16.27083617	23.39811887	6.681827532
179.9638882	178.8854178	332.450226	481.6308175	63.95798424	1092.420189	76.75895909	322.8846624	383.7479054	1939.183575	81.72930097	805.8987354	1435.444114	171.59402	82.54987628	16.45839624	339.3430586	221.4381089	148.8289164	878.8830481	264.1549151	175.4858915	273.6501437	286.5448986	405.7158787	673.5282152	1872.576305	107.0030205	2008.182236	345.4856509	68.76421106	548.1677527	512.6485643	417.2039331	160.8093159	39.17660985	464.8207461	97.39056691	347.3846966	171.7346901	82.76088136	477.8327261	85.73839749	17.13830149	298.5252981	159.4260604	1381.426814	44.56896189	297.8688379	1515.227479	381.2861795	476.5198056	898.1314004	164.2791773	624.1764715	218.1089177	941.7860069	888.9644019	2894.849027	517.6189062	979.2745761	782.7585116	875.1084016	906.6888286	139.802588	23.77323901	1682.953073	2365.835847	1589.055812	552.1768493	290.8822252	416.6646979	563.4773435	76.82929411	29.68138125	728.295756	95.72597128	236.8649248	224.1577299	129.393004	940.4965314	1004.266956	1773.521142	2172.203518	164.3729573	2439.476619	3.305746253	180.7844635	3262.794996	661.2664756	687.3607705	206.0347381	132.9800904	200.595496	227.6744813	1300.611868	613.6731076	747.1924332	460.5537545	1439.711106	918.5051131	644.1281741	250.3926949	2093.193838	796.966187	1865.941367	133.2379855	1098.445556	1249.618974	199.5404706	158.0896949	1364.241622	405.5517637	2448.456058	318.4770007	1863.948541	1530.748075	783.0867418	59.71443763	196.3988394	15.87227101	22.81199364	6.470822452
177.1035971	176.5643619	330.8325204	474.925545	62.31683362	1069.701975	75.16469848	315.5463746	377.6522031	1898.85816	80.04126033	802.0303089	1405.598618	170.7499997	80.67427557	16.24739116	331.6296507	215.7878618	145.030825	860.5959411	259.6300284	172.4849304	267.4372163	280.0271861	395.3766298	670.292804	1833.634145	105.1508648	1962.534804	339.5540637	67.0292804	534.1945274	500.9963949	410.0297604	158.7227101	38.28569951	455.1379575	94.90539597	342.5550248	168.1710487	81.33073582	467.8920423	83.79246175	16.85696139	291.7496906	155.3466289	1350.010502	43.81872161	290.272655	1507.959526	371.5565008	465.6882115	893.8175187	161.6533363	611.1879366	213.1620208	928.6802469	877.4997925	2880.946137	506.8576471	957.0252627	771.8800275	856.9150747	886.0806658	136.2389466	23.37467386	1659.531509	2332.919054	1566.947169	542.6816207	283.4736024	406.0206639	549.1055531	75.49292861	29.30626111	713.1502803	94.08482065	231.9414729	219.046718	126.0872578	925.5855058	983.3774527	1733.219172	2141.982902	160.1997457	2405.528247	3.235411226	176.6581419	3217.405459	652.0525871	671.7229496	203.174447	130.2135793	197.1725247	224.5094051	1282.512321	600.9190227	735.3527037	450.9647459	1419.665623	899.3974308	630.717629	244.0156525	2049.679902	785.8766978	1839.964297	130.4714744	1073.476622	1223.618459	196.3988394	155.8858641	1329.449229	395.2125148	2397.533499	311.8655082	1838.018362	1498.909753	763.1115942	58.68285724	193.8667785	15.66126593	22.50720853	6.353597408
178.8150828	177.6193873	330.1291701	478.7705264	61.82448843	1081.3307	75.9852738	316.8358501	381.3096245	1919.489767	80.90872566	800.3188233	1420.884763	170.3983246	81.02595071	16.34117119	333.0129062	214.0998211	143.9054645	869.9504997	259.1142382	172.1332552	268.5391318	281.1994366	392.2818887	668.8861035	1853.562402	104.9398598	1970.646777	338.8741584	66.4900452	530.0213159	503.0830006	409.2326301	159.6605105	38.44981457	460.1082994	94.17860069	345.3215359	169.9997594	81.16662076	472.9796092	84.14413689	17.02107645	292.945386	154.1509334	1355.590414	43.72494157	287.9984891	1504.74756	368.6493197	467.6107022	891.918473	163.2241519	617.8463191	214.0294861	936.1826498	882.6811395	2874.826989	512.3672242	960.9874692	778.1163999	866.2227433	889.7380872	135.1839212	23.32778384	1672.942054	2351.768841	1579.607474	541.6031502	281.2463266	402.8555877	544.8151165	75.35225856	29.47037617	720.9105782	93.89726058	234.4500888	219.9610734	125.1025674	934.5649442	994.0683767	1740.3699	2159.285318	158.9337152	2424.964159	3.258856235	177.3849372	3243.405974	657.3277141	674.5129056	204.8155976	131.6437249	196.7739596	226.3381158	1292.875015	607.4367352	742.4799864	455.8647528	1431.153677	909.1739995	637.5870166	242.0931617	2071.95266	792.2302952	1854.828433	131.878175	1077.931173	1236.935224	198.2978851	157.1284495	1319.06309	392.1177736	2423.604348	315.2415895	1852.882497	1515.204034	757.1565619	58.56563219	195.0155839	15.75504597	22.64787858	6.423932434
186.4581557	184.3949949	332.1219959	498.651894	63.81731418	1144.163324	80.39293547	335.029177	397.6039057	2031.017675	85.62117245	805.1250501	1503.43464	171.429905	85.66806246	16.95074142	352.1205884	220.9692087	148.5241313	920.4979388	265.8664008	176.6346969	283.9659476	297.3296027	404.8718584	672.8952	1961.245328	107.6829258	2083.7455	347.7363718	68.62354101	546.9955023	531.9438066	419.9235541	165.7562128	40.65364541	486.8356095	97.20300684	359.6698813	179.8701082	83.30011657	500.4571597	88.97380872	17.74787173	309.7554574	159.0743853	1433.404398	44.87374701	297.2358226	1513.773889	380.4656042	494.4552374	897.28738	170.2107645	653.7406277	226.3146708	975.0779195	916.3481723	2892.082516	542.1423854	1016.13013	810.4236221	916.5591773	940.8013165	139.5212479	23.93735407	1742.43306	2449.464193	1645.206608	555.7404906	290.272655	415.7737876	562.2816481	77.3216393	30.59573659	762.7833641	96.35898652	248.071639	232.5979331	129.1116639	974.4917943	1051.813434	1840.269082	2248.985922	164.0447272	2525.707362	3.446416306	187.5835161	3378.120995	684.6411494	713.2206153	213.3261358	139.2867978	201.9084165	235.7395643	1346.58753	642.7214736	774.2010834	482.3576128	1490.586775	961.9956046	674.6301307	249.8769047	2192.319336	825.1236427	1931.892177	139.5446929	1139.779107	1308.794176	206.7615334	163.669607	1361.357886	404.7077434	2564.391627	333.5521414	1929.852461	1603.216598	781.4221461	60.08955777	202.4476517	16.3646162	23.51534391	6.705272541
202.4242067	196.2347244	336.0842024	524.4414037	68.29531088	1252.64338	88.03600836	367.0550591	431.6226136	2223.594978	93.73314552	814.7140587	1645.980294	173.4696207	93.85037057	18.05265684	385.7876212	236.4898046	158.9571602	1007.783707	282.5123571	187.6772961	311.1152679	325.7683985	433.3106542	680.913393	2147.211139	114.4350884	2283.00463	369.49334	73.45321284	585.4453169	582.8194759	446.1819641	176.4002468	44.54551688	532.998832	104.0255044	378.2617733	196.9146296	88.50490854	547.9333026	97.48434694	19.2717973	339.3899486	170.2576545	1570.46392	47.66370306	318.1253256	1531.8031	407.1929143	541.7438203	907.9548591	184.770115	715.7292312	247.954414	1025.484689	975.1482545	2926.499789	593.5338449	1113.309692	852.343298	1003.469825	1030.759816	149.3212616	25.43783464	1832.508784	2576.090686	1730.265101	590.5094388	310.6698127	444.9862686	601.7864881	82.15131113	32.56511734	835.1112165	102.3843538	271.6104279	254.8238016	138.1848824	1057.838801	1151.548501	2016.223874	2365.273166	175.5562265	2656.296062	3.77464643	205.5189479	3552.786311	720.0196679	781.4221461	224.34529	152.4863378	214.5452763	247.9075239	1416.219207	703.6784967	840.4097885	528.0988251	1567.650519	1053.220134	738.5881149	267.4137713	2400.20623	867.7935589	2031.767915	152.7676779	1248.774953	1432.888608	224.4390701	172.1332552	1456.990077	433.1230941	2807.563259	365.1794584	2029.610974	1755.25748	836.3303569	63.8642042	215.4361866	17.39619659	25.01582448	7.267952754
211.169195	203.244782	338.1004731	538.1332889	69.84268147	1311.255902	92.13888492	382.69288	450.3082856	2327.620482	98.11736218	819.6140656	1722.973703	174.5012011	97.85946708	18.68567208	402.1991274	241.8821567	162.5676916	1054.908175	291.7262456	193.8198884	324.3616979	339.6243987	443.1810029	684.9928246	2247.649557	118.1628448	2380.160747	381.5440746	75.11780847	598.7855269	607.6242953	460.7413146	182.7069542	46.4445626	557.9208764	106.3934503	388.1321221	206.1285181	91.38864463	573.5586974	101.6341135	20.11581762	353.8320741	174.149526	1637.30564	49.23451866	325.3698333	1541.016989	416.5005828	564.790264	913.4175461	192.764863	749.2087039	258.528113	1052.235444	1010.034428	2944.130436	621.3161805	1160.692055	874.5691664	1050.406733	1074.625427	152.7207879	26.25840995	1880.336603	2643.330972	1775.420188	609.7812361	317.7502054	455.1379575	615.5252633	84.84748715	33.71392278	874.1940463	105.7135451	284.3176227	265.6788407	141.3265136	1103.626903	1205.425132	2102.032607	2426.98043	179.565323	2725.599508	3.962206502	214.2639362	3645.487876	738.822565	814.6671687	230.2065422	159.6136205	221.531889	254.3783464	1453.168541	736.5952891	876.7964423	552.7864195	1608.56206	1102.478098	773.146058	273.5094736	2512.484377	890.4414374	2084.77708	159.9184056	1301.924788	1499.917888	234.1687487	176.6112519	1490.211655	443.0168879	2938.878754	382.2708699	2082.573249	1837.361901	855.3911492	65.95080999	223.1495946	18.02921183	25.90673482	7.57273787
219.7500683	209.3170393	340.374639	557.7333164	71.99962228	1353.691368	95.11640105	392.1881086	468.5719476	2402.972741	101.2824384	825.1470877	1778.749379	175.6734516	100.274303	19.24835229	412.1867012	249.3142245	167.5614785	1089.067553	297.3296027	197.5241999	332.403336	348.0411569	456.7791081	689.6114913	2320.422864	120.4370106	2439.242169	388.8823624	77.43886435	617.1429689	622.699436	469.580083	188.1696413	47.59336804	575.9735333	109.6523066	402.2929075	212.8103456	93.1470203	592.1271444	104.1427295	20.93639293	362.6005074	179.494988	1677.935841	50.17231901	335.3574071	1551.403128	429.2546677	578.8103793	919.5835835	200.572051	773.4508431	264.9286004	1090.591478	1040.231599	2963.988358	641.4085531	1189.482526	906.4543785	1084.401996	1101.305847	157.4097897	26.75075514	1948.866364	2739.643068	1840.128412	621.5037405	327.4798841	469.0877378	634.3984954	86.46519277	34.72205816	902.492172	107.7532608	293.5080662	272.2668882	145.6638402	1148.40687	1244.437627	2154.221196	2515.415003	185.0749001	2824.936011	4.079431546	219.5859532	3778.327297	765.7374352	834.9002114	238.5764104	164.7949675	225.7988806	263.6625699	1506.130816	760.4388632	912.3625207	570.6984063	1667.174582	1138.184846	798.1618825	281.9027868	2593.815113	922.8893297	2160.762354	165.0997526	1334.232011	1548.472502	243.6639773	183.0586294	1535.929422	456.591548	3034.0186	394.6498346	2158.464743	1896.841889	881.6261141	67.21684047	229.8314221	18.56844704	26.68042011	7.900967994
229.9252021	216.0926469	343.9148353	584.8826366	76.31350392	1411.295755	99.17238758	406.255114	490.2820258	2505.216424	105.59632	833.7279609	1854.453313	177.5021623	103.8848344	19.88136753	426.9805018	264.2721401	177.6193873	1135.39489	305.0195656	202.6352118	344.3134005	360.5373466	484.2097685	696.8091091	2419.149797	123.5551968	2526.738943	398.9402712	82.08097611	654.2095279	645.0425294	481.7245976	194.2653436	49.30485368	600.4970126	116.2403541	421.8694899	221.8601191	95.56185621	617.3070839	107.8939309	21.8976383	375.6124873	190.2562471	1738.119179	51.4617945	355.4966697	1567.580184	455.0441774	599.5592122	929.1725921	209.8797195	806.3676356	274.447274	1143.670978	1073.851742	2994.84199	668.6985434	1232.152442	950.5544402	1130.541773	1140.810687	166.8581282	27.4541054	2043.701424	2872.998279	1929.688346	637.5635716	347.1502466	497.2451934	672.4966348	88.69246861	35.84741858	940.8716515	110.5432169	306.004256	282.0434569	154.4088285	1201.58015	1297.399902	2231.472501	2637.868285	196.1878343	2962.417543	4.266991617	227.4634762	3962.229947	803.0149993	864.8394877	250.2051348	171.8050251	231.6366878	276.4869898	1579.419914	792.7929754	954.6104268	594.9639905	1748.341203	1186.59879	832.1337003	298.8300832	2704.194215	967.8099668	2265.936664	172.1332552	1382.083274	1614.352977	254.9410266	191.9677327	1628.138642	483.9987634	3163.130264	411.4364609	2263.521828	1977.539609	934.5649442	68.95177113	237.2400449	19.17801727	27.54788544	8.252643127
239.9596659	224.0170599	349.0961823	614.5874629	81.30729081	1477.97336	103.8613894	423.8154256	511.6873189	2623.566829	110.5901069	846.2710407	1942.067311	180.1748933	108.3628311	20.60816281	445.4317238	281.5745567	189.2481117	1189.060516	314.116229	208.6840241	359.2009811	376.1282775	515.8839755	707.265583	2533.444215	127.2360632	2635.945794	410.8503357	87.44988314	696.9966691	672.918645	496.119833	201.3926263	51.43834949	628.8654733	123.8365369	443.298228	232.340038	98.39870229	646.472675	112.5594877	22.85888366	391.8598785	202.7055468	1813.260432	53.00916509	378.7541185	1591.118973	484.7958937	625.489392	943.1223724	219.046718	844.465775	286.2870035	1201.76771	1113.262802	3039.856407	700.3024154	1285.419502	998.8511585	1183.949504	1190.115541	177.7600574	28.27468071	2147.539369	3018.943459	2027.711928	656.6009188	369.8684602	529.7868658	716.4794715	91.34175461	37.16033908	985.3468334	113.8489631	320.4698264	294.2348615	164.5136273	1254.09697	1358.685155	2327.925267	2771.85651	209.0122542	3112.911055	4.454551688	237.2869349	4163.505348	843.8093148	902.2342769	262.9123296	179.9169982	238.5529654	290.5305501	1659.672179	830.2580996	996.3425426	623.0745561	1837.150896	1242.679251	871.4509802	318.3832207	2831.946068	1016.97415	2381.028212	180.2686733	1441.844601	1690.643036	266.1008508	201.7208564	1734.649317	515.6729704	3312.56875	430.8723733	2378.519596	2070.96797	995.7095273	71.01493191	245.9615882	19.88136753	28.55602082	8.62776327
